['day', '2023-08-30T19:06:17.561987', 5.4836273193359375e-06, 0.2656412124633789, 0.26564669609069824]
['door', '2023-08-30T19:06:19.560343', 1.1920928955078125e-06, 0.07602596282958984, 0.07602715492248535]
['feel', '2023-08-30T19:06:21.547729', 2.384185791015625e-06, 0.09630584716796875, 0.09630823135375977]
['for', '2023-08-30T19:06:23.581905', 2.86102294921875e-06, 0.09162139892578125, 0.09162425994873047]
['was', '2023-08-30T19:06:27.579161', 2.384185791015625e-06, 0.0809168815612793, 0.08091926574707031]
['there', '2023-08-30T19:06:29.610540', 1.430511474609375e-06, 0.08275985717773438, 0.08276128768920898]
['the', '2023-08-30T19:06:31.612363', 2.384185791015625e-06, 0.07586145401000977, 0.07586383819580078]
['go', '2023-08-30T19:06:33.606520', 1.430511474609375e-06, 0.07784271240234375, 0.07784414291381836]
['in', '2023-08-30T19:06:37.607599', 2.6226043701171875e-06, 0.08466553688049316, 0.08466815948486328]
['am', '2023-08-30T19:06:39.706842', 1.430511474609375e-06, 0.09408330917358398, 0.0940847396850586]
['he', '2023-08-30T19:06:41.743308', 2.6226043701171875e-06, 0.07445073127746582, 0.07445335388183594]
['.', '2023-08-30T19:06:43.814388', 2.6226043701171875e-06, 0.08608412742614746, 0.08608675003051758]
['.', '2023-08-30T19:06:47.890697', 2.6226043701171875e-06, 0.10833144187927246, 0.10833406448364258]
[',', '2023-08-30T19:06:49.844378', 1.6689300537109375e-06, 0.08228564262390137, 0.08228731155395508]
['in', '2023-08-30T19:06:51.822067', 3.337860107421875e-06, 0.08516097068786621, 0.08516430854797363]
['burns', '2023-08-30T19:06:53.840742', 2.86102294921875e-06, 0.07375335693359375, 0.07375621795654297]
['i', '2023-08-30T19:06:57.879947', 2.1457672119140625e-06, 0.07529354095458984, 0.07529568672180176]
['i', '2023-08-30T19:06:59.875179', 2.6226043701171875e-06, 0.07300734519958496, 0.07300996780395508]
['i', '2023-08-30T19:07:01.820903', 1.1920928955078125e-06, 0.09803605079650879, 0.0980372428894043]
['it', '2023-08-30T19:07:03.801717', 2.6226043701171875e-06, 0.07487678527832031, 0.07487940788269043]
['!', '2023-08-30T19:07:07.787716', 2.384185791015625e-06, 0.10607075691223145, 0.10607314109802246]
['i', '2023-08-30T19:07:09.714310', 2.1457672119140625e-06, 0.08582377433776855, 0.08582592010498047]
['male', '2023-08-30T19:07:11.724412', 1.430511474609375e-06, 0.10398101806640625, 0.10398244857788086]
['eyes', '2023-08-30T19:07:13.690812', 2.384185791015625e-06, 0.08629775047302246, 0.08630013465881348]
['find', '2023-08-30T19:07:17.696124', 2.6226043701171875e-06, 0.08377218246459961, 0.08377480506896973]
['son', '2023-08-30T19:07:19.677776', 1.430511474609375e-06, 0.1493384838104248, 0.14933991432189941]
