['lifeboat', '2023-08-29T14:49:14.020776', 0.008379936218261719, 0.0840916633605957, 0.09247159957885742]
['brass', '2023-08-29T14:49:16.048585', 0.002335786819458008, 0.08839082717895508, 0.09072661399841309]
['black-and-tan coonhound', '2023-08-29T14:49:18.095619', 0.0021066665649414062, 0.07670998573303223, 0.07881665229797363]
['gong', '2023-08-29T14:49:20.168156', 0.002048492431640625, 0.09810638427734375, 0.10015487670898438]
['tobacco shop', '2023-08-29T14:49:22.284267', 0.0016796588897705078, 0.0920252799987793, 0.0937049388885498]
['African crocodile', '2023-08-29T14:49:24.241909', 0.0027179718017578125, 0.09256386756896973, 0.09528183937072754]
['bulletproof vest', '2023-08-29T14:49:26.320103', 0.002804994583129883, 0.1066744327545166, 0.10947942733764648]
['moving van', '2023-08-29T14:49:28.357101', 0.002307891845703125, 0.07076311111450195, 0.07307100296020508]
['lemon', '2023-08-29T14:49:30.420731', 0.0025644302368164062, 0.0639035701751709, 0.0664680004119873]
['drilling platform', '2023-08-29T14:49:32.410832', 0.002566814422607422, 0.07009100914001465, 0.07265782356262207]
['fox squirrel', '2023-08-29T14:49:36.611753', 0.002640962600708008, 0.06197333335876465, 0.06461429595947266]
['neck brace', '2023-08-29T14:49:38.682677', 0.0017313957214355469, 0.07173752784729004, 0.07346892356872559]
['brain coral', '2023-08-29T14:49:40.816229', 0.0036482810974121094, 0.07056522369384766, 0.07421350479125977]
['rock python', '2023-08-29T14:49:42.866401', 0.0017287731170654297, 0.06841850280761719, 0.07014727592468262]
['barn spider', '2023-08-29T14:49:44.968483', 0.001764059066772461, 0.0813288688659668, 0.08309292793273926]
['thresher', '2023-08-29T14:49:46.960244', 0.002675294876098633, 0.08409690856933594, 0.08677220344543457]
['dugong', '2023-08-29T14:49:48.976595', 0.002687215805053711, 0.08095169067382812, 0.08363890647888184]
['ski', '2023-08-29T14:49:53.072755', 0.0023877620697021484, 0.0698089599609375, 0.07219672203063965]
['African crocodile', '2023-08-29T14:49:57.188627', 0.0024657249450683594, 0.07341217994689941, 0.07587790489196777]
