['didn', '2023-08-30T15:44:56.283809', 2.384185791015625e-06, 0.11883831024169922, 0.11884069442749023]
['.', '2023-08-30T15:44:58.289394', 3.5762786865234375e-06, 0.08047699928283691, 0.08048057556152344]
['have', '2023-08-30T15:45:00.270973', 2.6226043701171875e-06, 0.09732365608215332, 0.09732627868652344]
['was', '2023-08-30T15:45:02.307512', 4.291534423828125e-06, 0.07893705368041992, 0.07894134521484375]
['can', '2023-08-30T15:45:04.383367', 3.814697265625e-06, 0.08883929252624512, 0.08884310722351074]
['going', '2023-08-30T15:45:06.305088', 3.814697265625e-06, 0.09249067306518555, 0.09249448776245117]
['how', '2023-08-30T15:45:08.337975', 3.814697265625e-06, 0.09042882919311523, 0.09043264389038086]
['chicken', '2023-08-30T15:45:10.337067', 1.430511474609375e-06, 0.09485960006713867, 0.09486103057861328]
['my', '2023-08-30T15:45:12.333438', 1.6689300537109375e-06, 0.09171676635742188, 0.09171843528747559]
['are', '2023-08-30T15:45:14.291961', 3.5762786865234375e-06, 0.06858515739440918, 0.0685887336730957]
['why', '2023-08-30T15:45:16.334338', 3.337860107421875e-06, 0.0727846622467041, 0.07278800010681152]
['was', '2023-08-30T15:45:18.434328', 3.0994415283203125e-06, 0.10012269020080566, 0.10012578964233398]
['for', '2023-08-30T15:45:20.469879', 4.0531158447265625e-06, 0.08559775352478027, 0.085601806640625]
['homes', '2023-08-30T15:45:22.540129', 3.337860107421875e-06, 0.08435893058776855, 0.08436226844787598]
['to', '2023-08-30T15:45:24.554582', 3.814697265625e-06, 0.09762215614318848, 0.0976259708404541]
['.', '2023-08-30T15:45:26.618959', 3.0994415283203125e-06, 0.0725088119506836, 0.07251191139221191]
['contains', '2023-08-30T15:45:28.570834', 3.337860107421875e-06, 0.07684874534606934, 0.07685208320617676]
['"', '2023-08-30T15:45:30.546305', 3.0994415283203125e-06, 0.07055997848510742, 0.07056307792663574]
['do', '2023-08-30T15:45:32.566253', 3.337860107421875e-06, 0.07795071601867676, 0.07795405387878418]
['early', '2023-08-30T15:45:34.553470', 4.291534423828125e-06, 0.09648609161376953, 0.09649038314819336]
['?', '2023-08-30T15:45:36.602436', 3.5762786865234375e-06, 0.11475086212158203, 0.11475443840026855]
['look', '2023-08-30T15:45:38.597678', 3.5762786865234375e-06, 0.07924771308898926, 0.07925128936767578]
['?', '2023-08-30T15:45:40.544403', 1.9073486328125e-06, 0.07739520072937012, 0.07739710807800293]
['other', '2023-08-30T15:45:42.521629', 1.9073486328125e-06, 0.08630180358886719, 0.0863037109375]
['?', '2023-08-30T15:45:44.496981', 4.0531158447265625e-06, 0.07209658622741699, 0.07210063934326172]
['does', '2023-08-30T15:45:46.510283', 4.0531158447265625e-06, 0.07771849632263184, 0.07772254943847656]
['day', '2023-08-30T15:45:48.436308', 3.814697265625e-06, 0.0811166763305664, 0.08112049102783203]
['the', '2023-08-30T15:45:50.447272', 1.0728836059570312e-05, 0.07479453086853027, 0.07480525970458984]
['.', '2023-08-30T15:45:52.413456', 3.337860107421875e-06, 0.08588576316833496, 0.08588910102844238]
['have', '2023-08-30T15:45:54.415135', 3.337860107421875e-06, 0.09080862998962402, 0.09081196784973145]
['while', '2023-08-30T15:45:56.418927', 4.0531158447265625e-06, 0.0978386402130127, 0.09784269332885742]
['a', '2023-08-30T15:45:58.404238', 3.337860107421875e-06, 0.08227157592773438, 0.0822749137878418]
['is', '2023-08-30T15:46:00.437987', 3.5762786865234375e-06, 0.0737307071685791, 0.07373428344726562]
['how', '2023-08-30T15:46:02.514418', 3.5762786865234375e-06, 0.08061051368713379, 0.08061408996582031]
['not', '2023-08-30T15:46:04.435735', 4.0531158447265625e-06, 0.06964397430419922, 0.06964802742004395]
["'", '2023-08-30T15:46:06.467859', 3.337860107421875e-06, 0.0802602767944336, 0.08026361465454102]
['all', '2023-08-30T15:46:08.467371', 3.814697265625e-06, 0.0873880386352539, 0.08739185333251953]
['mental', '2023-08-30T15:46:10.463622', 1.9073486328125e-06, 0.07932591438293457, 0.07932782173156738]
['the', '2023-08-30T15:46:12.422322', 4.291534423828125e-06, 0.0880889892578125, 0.08809328079223633]
['i', '2023-08-30T15:46:14.464836', 4.0531158447265625e-06, 0.0745229721069336, 0.07452702522277832]
['it', '2023-08-30T15:46:16.566462', 3.814697265625e-06, 0.09480142593383789, 0.09480524063110352]
['my', '2023-08-30T15:46:18.602233', 3.5762786865234375e-06, 0.09049534797668457, 0.0904989242553711]
['the', '2023-08-30T15:46:20.671669', 3.337860107421875e-06, 0.07956480979919434, 0.07956814765930176]
['a', '2023-08-30T15:46:22.686153', 3.814697265625e-06, 0.08093047142028809, 0.08093428611755371]
['mental', '2023-08-30T15:46:24.752101', 3.814697265625e-06, 0.08120560646057129, 0.08120942115783691]
['i', '2023-08-30T15:46:26.704017', 3.814697265625e-06, 0.08031773567199707, 0.0803215503692627]
['the', '2023-08-30T15:46:28.680287', 3.5762786865234375e-06, 0.08313822746276855, 0.08314180374145508]
['.', '2023-08-30T15:46:30.699628', 3.5762786865234375e-06, 0.08150982856750488, 0.0815134048461914]
['a', '2023-08-30T15:46:32.688706', 4.0531158447265625e-06, 0.08375000953674316, 0.08375406265258789]
['as', '2023-08-30T15:46:34.739003', 3.814697265625e-06, 0.08744072914123535, 0.08744454383850098]
['all', '2023-08-30T15:46:36.734405', 3.337860107421875e-06, 0.08084630966186523, 0.08084964752197266]
['be', '2023-08-30T15:46:38.681483', 3.0994415283203125e-06, 0.08012890815734863, 0.08013200759887695]
['how', '2023-08-30T15:46:40.660123', 3.337860107421875e-06, 0.07258033752441406, 0.07258367538452148]
['of', '2023-08-30T15:46:42.634698', 3.337860107421875e-06, 0.08119559288024902, 0.08119893074035645]
['some', '2023-08-30T15:46:44.647487', 3.814697265625e-06, 0.08340835571289062, 0.08341217041015625]
['me', '2023-08-30T15:46:46.573648', 4.0531158447265625e-06, 0.06996345520019531, 0.06996750831604004]
['we', '2023-08-30T15:46:48.583563', 1.6689300537109375e-06, 0.07687711715698242, 0.07687878608703613]
['just', '2023-08-30T15:46:50.548734', 3.337860107421875e-06, 0.08279633522033691, 0.08279967308044434]
['was', '2023-08-30T15:46:52.552671', 4.0531158447265625e-06, 0.08193230628967285, 0.08193635940551758]
['can', '2023-08-30T15:46:54.556887', 3.814697265625e-06, 0.07850837707519531, 0.07851219177246094]
['obvious', '2023-08-30T15:46:56.541359', 1.6689300537109375e-06, 0.0875387191772461, 0.0875403881072998]
['while', '2023-08-30T15:46:58.574388', 1.9073486328125e-06, 0.09799027442932129, 0.0979921817779541]
['some', '2023-08-30T15:47:00.652578', 4.291534423828125e-06, 0.07550477981567383, 0.07550907135009766]
['?', '2023-08-30T15:47:02.570117', 2.1457672119140625e-06, 0.07352828979492188, 0.07353043556213379]
['the', '2023-08-30T15:47:04.605797', 3.5762786865234375e-06, 0.0971672534942627, 0.09717082977294922]
['where', '2023-08-30T15:47:06.605950', 3.814697265625e-06, 0.07368063926696777, 0.0736844539642334]
['was', '2023-08-30T15:47:08.603543', 3.5762786865234375e-06, 0.07096529006958008, 0.0709688663482666]
['is', '2023-08-30T15:47:10.559821', 1.9073486328125e-06, 0.07999753952026367, 0.07999944686889648]
['have', '2023-08-30T15:47:12.604337', 3.337860107421875e-06, 0.07342410087585449, 0.07342743873596191]
['these', '2023-08-30T15:47:14.704612', 3.814697265625e-06, 0.07295441627502441, 0.07295823097229004]
['t', '2023-08-30T15:47:16.739124', 3.337860107421875e-06, 0.08288264274597168, 0.0828859806060791]
['us', '2023-08-30T15:47:18.807619', 1.6689300537109375e-06, 0.06961417198181152, 0.06961584091186523]
['a', '2023-08-30T15:47:20.823536', 3.337860107421875e-06, 0.07988095283508301, 0.07988429069519043]
['very', '2023-08-30T15:47:22.888846', 3.814697265625e-06, 0.07686042785644531, 0.07686424255371094]
['where', '2023-08-30T15:47:24.838518', 1.9073486328125e-06, 0.0709083080291748, 0.07091021537780762]
['where', '2023-08-30T15:47:26.818437', 3.5762786865234375e-06, 0.07134723663330078, 0.0713508129119873]
